Annual Revenue,Associated Contact,Number of Form Submissions,Web Technologies,Close Date_x,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,# of Agents Contracted,Record ID_x,Time Zone,Primary Industry,Number of Pageviews,Year Founded,ICP,Segmentation,State/Region,Contract End Date_x,Consolidated Industry,Type,Number of Employees,Primary Sub-Industry,Number of Sessions,Country/Region,Industry,Create Date_x,Company name,Last Modified Date_x,Create_Year_x,Create_Month_x,Create_Quarter_x,Create_YearMonth,Industry_Standardized,Company_Size_Category,Revenue_Category,Region,Technology_Count,Uses_Google_Tag_Manager,Is_BPO,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_y,Deal source attribution 2,Pipeline,Record ID_y,Forecast category,Original Traffic Source,Associated Company_y,Deal owner,Is Closed (numeric),Amount in company currency,Deal probability,Associated Company (Primary),Is Closed Won,Last Activity Date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Deal Name,Amount,Forecast amount,Is Open (numeric),Create Date_y,Last Modified Date_y,Deal Stage,Deal Type,Create_Year_y,Create_Month_y,Create_Quarter_y,Close_Year,Close_Month,YearMonth,Deal_Size_Category,comp_id
100000000.0,Contact_aeace69e,2.0,Microsoft Exchange Online; Act-On; Mandrill; Facebook Advertiser; Salesforce; App Nexus; Recaptcha; Typekit By Adobe; Google Tag Manager; Dstillery; Microsoft Office 365; MediaMath; Google Analytics; Outlook,2023-08-01 10:51,200.0,89.0,Company_aeace69e,Tier 2: Partial Fit,500.0,15851984185,America/Chicago,Business Services,24.0,1991.0,,,Iowa,,Healthcare,,1000.0,Management Consulting,8.0,United States,Hospital & Health Care,2023-05-25 09:54:00,Company_5c625991,2025-02-14 13:39,2023,5,2,2023-05,Hospital & Health Care,Small,>$100M,North America,14,1,0,15000.0,Renewal,24:04:43,214.0,,2024-08-13 12:15:00,Other,Sales Pipeline,16897802586,Closed won,Offline Sources,Associated_5c625991,Deal_3cf008ff,1.0,15000.0,1.0,Associated_5c625991,True,2024-02-29 11:20,False,15000.0,True,Deal_6541576c,15000.0,15000.0,0.0,2024-01-11 16:41:00,2024-11-15 12:24,Closed Won,Renewal,2024,1,1,2024.0,8.0,2024-01,Large,15851984185
100000000.0,Contact_aeace69e,2.0,Microsoft Exchange Online; Act-On; Mandrill; Facebook Advertiser; Salesforce; App Nexus; Recaptcha; Typekit By Adobe; Google Tag Manager; Dstillery; Microsoft Office 365; MediaMath; Google Analytics; Outlook,2023-08-01 10:51,200.0,89.0,Company_aeace69e,Tier 2: Partial Fit,500.0,15851984185,America/Chicago,Business Services,24.0,1991.0,,,Iowa,,Healthcare,,1000.0,Management Consulting,8.0,United States,Hospital & Health Care,2023-05-25 09:54:00,Company_5c625991,2025-02-14 13:39,2023,5,2,2023-05,Hospital & Health Care,Small,>$100M,North America,14,1,0,15000.0,"trial end date 8/7
",121:05:49,60.0,,2023-08-01 10:51:00,Event,Sales Pipeline,13540347499,Closed won,Offline Sources,Associated_5c625991,Deal_3d3dc242,1.0,15000.0,1.0,Associated_5c625991,True,2023-08-01 14:00,False,15000.0,True,Deal_88682a9d,15000.0,15000.0,0.0,2023-06-01 13:26:00,2024-11-15 12:24,Closed Won,New,2023,6,2,2023.0,8.0,2023-06,Large,15851984185
1000000000.0,Contact_635b0b0f,1.0,Microsoft Exchange Online; Wordpress; Facebook Advertiser; Salesforce; Lucky Orange; Stripe; Cloud Flare; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Google Analytics; Outlook,,,62.0,Company_b8791d1b,Tier 2: Partial Fit,,15509453235,America/New_York,Insurance,0.0,1983.0,,,New York,,Healthcare,Closed Lost,1184.0,,1.0,United States,Hospital & Health Care,2023-04-19 15:37:00,Company_9867b6b9,2025-02-20 16:58,2023,4,2,2023-04,Hospital & Health Care,Medium,>$100M,North America,12,1,0,0.0,"help out with SCRIPT ADHERENCE. SOUNDING NATURAL, ...",4705:14:32,196.0,,2024-09-19 14:58:00,PAM,Sales Pipeline,17905765747,Not forecasted,Offline Sources,Associated_9867b6b9,Deal_17defa5f,1.0,20000.0,0.0,Associated_9867b6b9,False,2024-08-19 17:26,True,0.0,True,Deal_3bf9625b,20000.0,20000.0,0.0,2024-03-07 12:43:00,2024-11-05 09:31,Closed Lost,New,2024,3,1,2024.0,9.0,2024-03,Small,15509453235
6384837.0,Contact_4a9269d9,0.0,Microsoft Exchange Online; Salesforce; Outlook,,,75.0,Company_e913d1c2,Tier 1: Ideal Fit,,13511782979,America/Chicago,Retail,0.0,1877.0,Yes,,Minnesota,,Healthcare,,10000.0,"Vitamins, Supplements & Health Stores",0.0,United States,Hospital & Health Care,2023-02-15 07:54:00,Company_b5a6408a,2025-02-17 17:14,2023,2,1,2023-02,Hospital & Health Care,Large,$1M-$10M,North America,3,0,0,0.0,Onboarding use case with goals to get 56 day train...,00:00:16,208.0,,2024-05-23 14:00:00,Event,Sales Pipeline,15815448684,Not forecasted,Offline Sources,Associated_b5a6408a,Deal_3d3dc242,1.0,20000.0,0.0,Associated_b5a6408a,False,2024-01-09 12:23,True,0.0,True,Deal_a3ae5d43,20000.0,20000.0,0.0,2023-10-27 15:27:00,2024-09-09 05:33,Closed Lost,New,2023,10,4,2024.0,5.0,2023-10,Small,13511782979
653153.0,Contact_938c43be,0.0,Amazon Simple Email Service; Wordpress; Facebook Advertiser; Salesforce; Apache; Piwik; Mailchimp; Pardot; Google Analytics; Formstack; HubSpot; Youtube; Typekit By Adobe; Hotjar; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Vimeo; DoubleClick Ads; MaxCDN,,,15.0,Company_938c43be,,,29829200532,America/Chicago,Transportation,0.0,1994.0,,,Missouri,,Healthcare,,5000.0,"Rail, Bus & Taxi",0.0,United States,Hospital & Health Care,2023-01-13 16:02:00,Company_9147ca4c,2025-02-20 16:58,2023,1,1,2023-01,Hospital & Health Care,Medium,<$1M,North America,20,1,0,0.0,.,,0.0,7.0,,Referral Partner,Sales Pipeline,18761125559,Not forecasted,Direct Traffic,Associated_9147ca4c,,0.0,0.0,0.05,Associated_9147ca4c,False,2024-05-08 12:34,False,0.0,False,Deal_6752f055,0.0,0.0,1.0,2024-04-19 12:17:00,2025-02-11 06:45,Partner Referrals ,New,2024,4,2,,,2024-04,Small,29829200532
4066128.0,Contact_5d82ce31,0.0,Microsoft Exchange Online; Route 53; Salesforce; App Nexus; Dstillery; Formstack; Microsoft Office 365; MediaMath; Outlook,,,150.0,Company_054de474,Tier 1: Ideal Fit,,10558188883,America/New_York,Hospitals & Physicians Clinics,0.0,1888.0,Yes,Enterprise,Virginia,,Healthcare,,10000.0,Medical & Surgical Hospitals,0.0,United States,Hospital & Health Care,2023-01-06 14:27:00,Company_68a9043b,2025-02-14 13:39,2023,1,1,2023-01,Hospital & Health Care,Large,$1M-$10M,North America,9,0,0,1000.0,Jose has informed us that Sentara is exploring enh...,,70.0,13.0,2024-12-27 11:47:00,Event,Sales Pipeline,23368682664,Not forecasted,Offline Sources,Associated_68a9043b,Deal_da10afdb,0.0,5000.0,0.2,Associated_68a9043b,False,2025-01-24 10:53,False,1000.0,False,Deal_64fec2bf,5000.0,5000.0,1.0,2024-10-18 11:50:00,2025-02-05 07:45,Opportunity,New,2024,10,4,2024.0,12.0,2024-10,Medium,10558188883
2609010.0,Contact_dd2d6c8b,1.0,App Nexus; Google Analytics; Typekit By Adobe; Google Tag Manager; Bing Advertiser; Microsoft Office 365; MediaMath; Facebook Advertiser; Salesforce; Youtube; Google Maps,,,181.0,Company_dd2d6c8b,Tier 1: Ideal Fit,,10558877001,America/New_York,Insurance,3.0,1938.0,Yes,abm,Pennsylvania,,Healthcare,,6639.0,,2.0,United States,Hospital & Health Care,2023-01-06 14:22:00,Company_7908c3ce,2025-02-14 13:39,2023,1,1,2023-01,Hospital & Health Care,Large,$1M-$10M,North America,11,1,0,36000.0,IBX Initial Contract,505:03:13,298.0,9.0,2025-04-11 22:49:00,Other,Sales Pipeline,20139307521,Commit,Offline Sources,Associated_7908c3ce,Deal_3d3dc242,0.0,60000.0,0.6,Associated_7908c3ce,False,2024-10-28 19:01,False,36000.0,False,Deal_db21d23f,60000.0,60000.0,1.0,2024-06-17 10:04:00,2025-01-06 22:50,Negotiation,New,2024,6,2,2025.0,4.0,2024-06,Large,10558877001
56725000.0,Contact_85055562,0.0,Microsoft Office 365; Salesforce; Stripe,2024-10-07 10:02,1000.0,213.0,Company_f6eaa0c3,Tier 1: Ideal Fit,50.0,9366106978,America/Chicago,Manufacturing,0.0,2012.0,Yes,Enterprise,Illinois,,Healthcare,Customer,50000.0,Pharmaceuticals,0.0,United States,Hospital & Health Care,2022-08-12 03:59:00,Company_5aea6385,2025-02-20 16:11,2022,8,3,2022-08,Hospital & Health Care,Very Large,$50M-$100M,North America,3,0,0,14400.0,Renewal after extended POC,,136.0,65.0,2025-07-01 16:07:00,Other,Sales Pipeline,33503207262,Pipeline,Offline Sources,Associated_5aea6385,Deal_90c2529c,0.0,18000.0,0.8,Associated_5aea6385,False,2025-02-20 14:00,False,14400.0,False,Deal_314b17da,18000.0,18000.0,1.0,2025-02-14 16:09:00,2025-02-20 16:11,Renewals ,Renewal,2025,2,1,2025.0,7.0,2025-02,Large,9366106978
56725000.0,Contact_85055562,0.0,Microsoft Office 365; Salesforce; Stripe,2024-10-07 10:02,1000.0,213.0,Company_f6eaa0c3,Tier 1: Ideal Fit,50.0,9366106978,America/Chicago,Manufacturing,0.0,2012.0,Yes,Enterprise,Illinois,,Healthcare,Customer,50000.0,Pharmaceuticals,0.0,United States,Hospital & Health Care,2022-08-12 03:59:00,Company_5aea6385,2025-02-20 16:11,2022,8,3,2022-08,Hospital & Health Care,Very Large,$50M-$100M,North America,3,0,0,18000.0,Post successful trial,,166.0,,2024-10-07 10:03:00,Event,Sales Pipeline,18848038068,Closed won,Offline Sources,Associated_5aea6385,Deal_3d3dc242,1.0,18000.0,1.0,Associated_5aea6385,True,2024-12-04 16:16,False,18000.0,True,Deal_762b4fc5,18000.0,18000.0,0.0,2024-04-23 15:21:00,2025-01-03 15:09,Closed Won,New,2024,4,2,2024.0,10.0,2024-04,Large,9366106978
56725000.0,Contact_85055562,0.0,Microsoft Office 365; Salesforce; Stripe,2024-10-07 10:02,1000.0,213.0,Company_f6eaa0c3,Tier 1: Ideal Fit,50.0,9366106978,America/Chicago,Manufacturing,0.0,2012.0,Yes,Enterprise,Illinois,,Healthcare,Customer,50000.0,Pharmaceuticals,0.0,United States,Hospital & Health Care,2022-08-12 03:59:00,Company_5aea6385,2025-02-20 16:11,2022,8,3,2022-08,Hospital & Health Care,Very Large,$50M-$100M,North America,3,0,0,0.0,400 agents for audio and visual syms to help train...,11:35:44,333.0,,2024-10-07 10:03:00,Event,Sales Pipeline,15980707221,Closed won,Offline Sources,Associated_5aea6385,Deal_3d3dc242,1.0,0.0,1.0,Associated_5aea6385,True,2024-12-04 16:16,False,0.0,True,Deal_8ba82e93,0.0,0.0,0.0,2023-11-08 20:53:00,2025-01-03 12:30,Closed Won,New,2023,11,4,2024.0,10.0,2023-11,Small,9366106978
60233000.0,Contact_1b732c0f,0.0,App Nexus; Google Tag Manager; MediaMath; Salesforce; Dstillery; Youtube; Google Maps,,,477.0,Company_93f78112,Tier 1: Ideal Fit,,29823042699,America/Chicago,Hospitals & Physicians Clinics,0.0,1968.0,Yes,abm,Florida,,Healthcare,Prospect,294000.0,"health, wellness & fitness",0.0,United States,Hospital & Health Care,2022-08-12 03:59:00,Company_aadfbe01,2025-02-20 16:58,2022,8,3,2022-08,Hospital & Health Care,Very Large,$50M-$100M,North America,7,1,0,6000.0,Training and Coaching,,149.0,8.0,2025-04-03 10:25:00,SymTrain EE name,Sales Pipeline,28700427704,Pipeline,Offline Sources,Associated_aadfbe01,Deal_3d3dc242,0.0,30000.0,0.2,Associated_aadfbe01,False,2024-11-21 16:30,False,6000.0,False,Deal_49e9ada9,30000.0,30000.0,1.0,2024-11-04 09:26:00,2025-02-11 04:44,Opportunity,New,2024,11,4,2025.0,4.0,2024-11,Medium,29823042699
1517801.0,Contact_c74b01d3,0.0,Microsoft Exchange Online; Unbounce; Salesforce; App Nexus; Stripe; Formstack; Google Maps; MediaMath; Outlook,2022-08-14 07:46,,4.0,Company_c74b01d3,Tier 1: Ideal Fit,,12550186404,America/New_York,Hospitals & Physicians Clinics,0.0,1955.0,Yes,Enterprise,Florida,2023-04-30,Healthcare,Prospect,11000.0,Medical & Surgical Hospitals,0.0,United States,Hospital & Health Care,2022-08-12 03:53:00,Company_a1b44e4f,2025-02-14 13:39,2022,8,3,2022-08,Hospital & Health Care,Very Large,$1M-$10M,North America,9,0,0,48125.0,Renewal of current term on 4/10/2021,,128.0,,2022-12-20 11:11:00,SymTrain EE name,Sales Pipeline,9816946087,Closed won,Offline Sources,Associated_a1b44e4f,Deal_96aa4419,1.0,48125.0,1.0,Associated_a1b44e4f,True,,False,48125.0,True,Deal_17c82c5a,48125.0,48125.0,0.0,2022-08-14 07:46:00,2025-02-05 13:57,Closed Won,Renewal,2022,8,3,2022.0,12.0,2022-08,Large,12550186404
1517801.0,Contact_c74b01d3,0.0,Microsoft Exchange Online; Unbounce; Salesforce; App Nexus; Stripe; Formstack; Google Maps; MediaMath; Outlook,2022-08-14 07:46,,4.0,Company_c74b01d3,Tier 1: Ideal Fit,,12550186404,America/New_York,Hospitals & Physicians Clinics,0.0,1955.0,Yes,Enterprise,Florida,2023-04-30,Healthcare,Prospect,11000.0,Medical & Surgical Hospitals,0.0,United States,Hospital & Health Care,2022-08-12 03:53:00,Company_a1b44e4f,2025-02-14 13:39,2022,8,3,2022-08,Hospital & Health Care,Very Large,$1M-$10M,North America,9,0,0,35000.0,Baptist Health is revamping the contact center and...,,128.0,,2022-12-20 11:22:00,SymTrain EE name,Sales Pipeline,9817320084,Closed won,Offline Sources,Associated_a1b44e4f,Deal_72497bc0,1.0,35000.0,1.0,Associated_a1b44e4f,True,,False,35000.0,True,Deal_067dac77,35000.0,35000.0,0.0,2022-08-14 07:46:00,2025-02-05 13:57,Closed Won,New,2022,8,3,2022.0,12.0,2022-08,Large,12550186404
1517801.0,Contact_c74b01d3,0.0,Microsoft Exchange Online; Unbounce; Salesforce; App Nexus; Stripe; Formstack; Google Maps; MediaMath; Outlook,2022-08-14 07:46,,4.0,Company_c74b01d3,Tier 1: Ideal Fit,,12550186404,America/New_York,Hospitals & Physicians Clinics,0.0,1955.0,Yes,Enterprise,Florida,2023-04-30,Healthcare,Prospect,11000.0,Medical & Surgical Hospitals,0.0,United States,Hospital & Health Care,2022-08-12 03:53:00,Company_a1b44e4f,2025-02-14 13:39,2022,8,3,2022-08,Hospital & Health Care,Very Large,$1M-$10M,North America,9,0,0,0.0,Conversion of Transaction based to User based rene...,,128.0,,2022-12-20 11:50:00,SymTrain EE name,Sales Pipeline,9817287472,Not forecasted,Offline Sources,Associated_a1b44e4f,Deal_96aa4419,1.0,48000.0,0.0,Associated_a1b44e4f,False,,True,0.0,True,Deal_c5a9b64a,48000.0,48000.0,0.0,2022-08-14 07:46:00,2025-02-05 13:57,Closed Lost,Renewal,2022,8,3,2022.0,12.0,2022-08,Small,12550186404
28210999.0,Contact_228fde6e,1.0,Amazon Simple Email Service; App Nexus; Godaddy Nameserver; Microsoft Exchange Online; Salesforce; Dstillery; Recaptcha; Outlook,,,336.0,Company_228fde6e,Tier 1: Ideal Fit,,9363260011,America/Los_Angeles,Insurance,23.0,1980.0,Yes,abm,California,,Healthcare,Prospect,15000.0,,6.0,United States,Hospital & Health Care,2022-08-11 14:01:00,Company_4ce238e9,2025-02-18 16:27,2022,8,3,2022-08,Hospital & Health Care,Very Large,$10M-$50M,North America,8,0,0,0.0,Full lifecycle use case,4595:25:15,191.0,,2024-03-27 21:24:00,SymTrain EE name,Sales Pipeline,15220484102,Not forecasted,Offline Sources,Associated_4ce238e9,Deal_3d3dc242,1.0,50000.0,0.0,Associated_4ce238e9,False,2023-10-27 09:00,True,0.0,True,Deal_4ce238e9,50000.0,50000.0,0.0,2023-09-18 09:58:00,2025-01-15 12:46,Closed Lost,New,2023,9,3,2024.0,3.0,2023-09,Small,9363260011
224085.0,Contact_76160ff0,1.0,Microsoft Exchange Online; Microsoft Office 365; Typekit By Adobe; Wp Engine; Google Tag Manager; Google Analytics; Yieldify; Bing Advertiser; Outlook; Facebook Advertiser; Visual Website Optimizer,,,175.0,Company_76160ff0,,,9848087097,America/New_York,Education,4.0,1994.0,,,Florida,,Education,,1676.0,Colleges & Universities,3.0,United States,Higher Education,2022-10-19 16:21:00,Company_a44196b5,2025-02-18 17:46,2022,10,4,2022-10,Higher Education,Medium,<$1M,North America,11,1,0,5000.0,Zenarate Head to head,,60.0,26.0,2025-04-04 13:06:00,Event,Sales Pipeline,32916862310,Pipeline,Offline Sources,Associated_a44196b5,Deal_3d3dc242,0.0,50000.0,0.1,Associated_a44196b5,False,2025-02-18 17:45,False,5000.0,False,Deal_a44196b5,50000.0,50000.0,1.0,2025-02-02 20:24:00,2025-02-18 17:46,BANT Deal. Pain ID'ed,New,2025,2,1,2025.0,4.0,2025-02,Medium,9848087097
3100000.0,Contact_dac1d3cc,1.0,Google Analytics; Salesforce force.com; Amazon Cloudfront,,,623.0,Company_b257a9f1,,,25474295641,America/New_York,Insurance,0.0,1961.0,,abm,Kentucky,,Healthcare,Closed Lost,65000.0,Elderly Care Services,1.0,United States,"Health, Wellness and Fitness",2022-08-12 03:53:00,Company_52315b4e,2025-02-20 16:58,2022,8,3,2022-08,"Health, Wellness And Fitness",Very Large,$1M-$10M,North America,3,0,0,0.0,Replacing CallSimulator / Asima - Onboarding is th...,3383:02:29,160.0,,2024-09-23 07:49:00,Event,Sales Pipeline,18652842313,Not forecasted,Offline Sources,Associated_52315b4e,Deal_3d3dc242,1.0,50000.0,0.0,Associated_52315b4e,False,2024-07-18 16:03,True,0.0,True,Deal_4ae98ee5,50000.0,50000.0,0.0,2024-04-15 09:24:00,2024-11-14 10:32,Closed Lost,New,2024,4,2,2024.0,9.0,2024-04,Small,25474295641
3100000.0,Contact_dac1d3cc,1.0,Google Analytics; Salesforce force.com; Amazon Cloudfront,,,623.0,Company_b257a9f1,,,25474295641,America/New_York,Insurance,0.0,1961.0,,abm,Kentucky,,Healthcare,Closed Lost,65000.0,Elderly Care Services,1.0,United States,"Health, Wellness and Fitness",2022-08-12 03:53:00,Company_52315b4e,2025-02-20 16:58,2022,8,3,2022-08,"Health, Wellness And Fitness",Very Large,$1M-$10M,North America,3,0,0,0.0,Joe Schmidt - introduced SymTrain to the Process I...,,128.0,,2022-12-20 11:32:00,SymTrain EE name,Sales Pipeline,9816996375,Not forecasted,Offline Sources,Associated_52315b4e,Deal_96aa4419,1.0,55000.0,0.0,Associated_52315b4e,False,,True,0.0,True,Deal_5561c98d,55000.0,55000.0,0.0,2022-08-14 07:46:00,2024-11-14 10:32,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,25474295641
44511.0,Contact_53c70a92,1.0,Microsoft Exchange Online; Youtube; Facebook Advertiser; App Nexus; Recaptcha; Cloud Flare; Magento; Hotjar; Google Tag Manager; Bing Advertiser; PowerReviews; MediaMath; Google Analytics; Outlook,,,7.0,Company_53c70a92,,,10087115267,America/Chicago,Transportation,1.0,1967.0,,,Wisconsin,,Retail,,250.0,,1.0,United States,Furniture,2022-11-15 16:34:00,Company_25147699,2025-02-14 13:39,2022,11,4,2022-11,Furniture,Very Small,<$1M,North America,14,1,0,0.0,"80-90 agents between 1 internal, 2 BPO partners du...",2853:02:54,118.0,,2023-06-23 11:50:00,Customer Referral - Other,Sales Pipeline,12293065119,Not forecasted,Offline Sources,Associated_25147699,Deal_3d3dc242,1.0,30000.0,0.0,Associated_25147699,False,2023-03-16 14:54,True,0.0,True,Deal_a2e13f2a,30000.0,30000.0,0.0,2023-02-24 17:22:00,2024-01-12 17:56,Closed Lost,New,2023,2,1,2023.0,6.0,2023-02,Small,10087115267
250000000.0,Contact_32491a07,1.0,Route 53; Wordpress; Instagram; Gravity Forms; Salesforce; Woo Commerce; Recaptcha; Cloud Flare; Google Tag Manager; Microsoft Office 365; Google Analytics,,,14.0,Company_32491a07,Tier 3: Long Tail,,13560692584,America/New_York,,0.0,1958.0,,,FL,,Consumer Goods,,500.0,,1.0,United States,Food & Beverages,2023-02-15 11:47:00,Company_02629d10,2025-02-14 13:39,2023,2,1,2023-02,Food & Beverages,Small,>$100M,North America,11,1,0,0.0,PLG Trial for their sales department to start.,,75.0,,2023-05-15 11:50:00,Event,Sales Pipeline,12344587778,Not forecasted,Offline Sources,Associated_02629d10,Deal_3d3dc242,1.0,50000.0,0.0,Associated_02629d10,False,2023-09-13 09:00,True,0.0,True,Deal_d57cd941,50000.0,50000.0,0.0,2023-02-28 14:03:00,2024-01-25 12:38,Closed Lost,New,2023,2,1,2023.0,5.0,2023-02,Small,13560692584
338233.0,Contact_6f319a28,0.0,Amazon Simple Email Service; Instagram; Branch; App Nexus; Google Analytics; Adobe Dynamic Tag Management; Typekit By Adobe; Google Tag Manager; Shopify; Microsoft Office 365; MediaMath; Microsoft Exchange Online; Facebook Advertiser; Salesforce; Cloud Flare; Talkable; Dstillery; Heap; Zendesk; Outlook; Bazaarvoice; Crazy Egg; Amazon Cloudfront; Listrak,,,82.0,Company_6f319a28,,,9791127830,America/Los_Angeles,Hospitality,0.0,1966.0,,,California,,Consumer Goods,,5000.0,Restaurants,0.0,United States,Food & Beverages,2022-10-12 11:29:00,Company_f3ad2d62,2025-02-14 13:39,2022,10,4,2022-10,Food & Beverages,Medium,<$1M,North America,24,1,0,0.0,"Entire district leaders (23), will be onsite for 3...",163:12:44,64.0,,2023-08-04 10:37:00,Event,Sales Pipeline,13525574943,Not forecasted,Offline Sources,Associated_f3ad2d62,Deal_3d3dc242,1.0,67500.0,0.0,Associated_f3ad2d62,False,2023-07-18 16:00,True,0.0,True,Deal_f3ad2d62,67500.0,67500.0,0.0,2023-05-31 14:37:00,2024-09-02 16:38,Closed Lost,New,2023,5,2,2023.0,8.0,2023-05,Small,9791127830
72187.0,Contact_5d3e1017,3.0,Microsoft Exchange Online; Wordpress; Google Tag Manager; Mandrill; Salesforce; Google Maps; Segment; Recaptcha; Cloud Flare; Piwik; Outlook; HubSpot,2023-05-10 09:33,200.0,62.0,Company_bee3b596,,,10925369261,America/New_York,Business Services,34.0,2013.0,,,Ohio,,Banking,Customer,250.0,,11.0,United States,Financial Services,2023-01-24 13:38:00,Company_bcd8dc22,2025-02-18 08:18,2023,1,1,2023-01,Financial Services,Very Small,<$1M,North America,12,1,0,3240.0,Growth opp of 30 user licenses,,32.0,,2025-02-18 08:18:00,Other,Sales Pipeline,32114225970,Closed won,Organic Search,Associated_bcd8dc22,Deal_3cf008ff,1.0,3240.0,1.0,Associated_bcd8dc22,True,2025-02-04 12:00,False,3240.0,True,Deal_7672e374,3240.0,3240.0,0.0,2025-01-16 10:48:00,2025-02-18 08:18,Closed Won,Growth,2025,1,1,2025.0,2.0,2025-01,Medium,10925369261
72187.0,Contact_5d3e1017,3.0,Microsoft Exchange Online; Wordpress; Google Tag Manager; Mandrill; Salesforce; Google Maps; Segment; Recaptcha; Cloud Flare; Piwik; Outlook; HubSpot,2023-05-10 09:33,200.0,62.0,Company_bee3b596,,,10925369261,America/New_York,Business Services,34.0,2013.0,,,Ohio,,Banking,Customer,250.0,,11.0,United States,Financial Services,2023-01-24 13:38:00,Company_bcd8dc22,2025-02-18 08:18,2023,1,1,2023-01,Financial Services,Very Small,<$1M,North America,12,1,0,0.0,Will potentially start using it collections depart...,,63.0,,2024-12-17 12:52:00,Other,Sales Pipeline,23247426827,Not forecasted,Organic Search,Associated_bcd8dc22,Deal_3cf008ff,1.0,23544.0,0.0,Associated_bcd8dc22,False,2024-10-22 11:00,True,0.0,True,Deal_5a438748,23544.0,23544.0,0.0,2024-10-15 12:19:00,2025-01-30 14:04,Closed Lost,Growth,2024,10,4,2024.0,12.0,2024-10,Small,10925369261
72187.0,Contact_5d3e1017,3.0,Microsoft Exchange Online; Wordpress; Google Tag Manager; Mandrill; Salesforce; Google Maps; Segment; Recaptcha; Cloud Flare; Piwik; Outlook; HubSpot,2023-05-10 09:33,200.0,62.0,Company_bee3b596,,,10925369261,America/New_York,Business Services,34.0,2013.0,,,Ohio,,Banking,Customer,250.0,,11.0,United States,Financial Services,2023-01-24 13:38:00,Company_bcd8dc22,2025-02-18 08:18,2023,1,1,2023-01,Financial Services,Very Small,<$1M,North America,12,1,0,17712.0,Renewal,24:10:10,214.0,,2024-08-13 12:10:00,Other,Sales Pipeline,16897801878,Closed won,Organic Search,Associated_bcd8dc22,Deal_3cf008ff,1.0,17712.0,1.0,Associated_bcd8dc22,True,2024-08-06 11:56,False,17712.0,True,Deal_7f5218db,17712.0,17712.0,0.0,2024-01-11 16:36:00,2025-01-30 14:04,Closed Won,Renewal,2024,1,1,2024.0,8.0,2024-01,Large,10925369261
72187.0,Contact_5d3e1017,3.0,Microsoft Exchange Online; Wordpress; Google Tag Manager; Mandrill; Salesforce; Google Maps; Segment; Recaptcha; Cloud Flare; Piwik; Outlook; HubSpot,2023-05-10 09:33,200.0,62.0,Company_bee3b596,,,10925369261,America/New_York,Business Services,34.0,2013.0,,,Ohio,,Banking,Customer,250.0,,11.0,United States,Financial Services,2023-01-24 13:38:00,Company_bcd8dc22,2025-02-18 08:18,2023,1,1,2023-01,Financial Services,Very Small,<$1M,North America,12,1,0,72000.0,Trial is Coaching Use Case for their Collections a...,915:15:31,96.0,,2023-05-10 11:55:00,Search,Sales Pipeline,12002788421,Closed won,Organic Search,Associated_bcd8dc22,Deal_3d3dc242,1.0,72000.0,1.0,Associated_bcd8dc22,True,2023-07-26 09:11,False,72000.0,True,Deal_cd713c22,72000.0,72000.0,0.0,2023-02-03 09:04:00,2025-01-30 14:04,Closed Won,New,2023,2,1,2023.0,5.0,2023-02,Enterprise,10925369261
18728.0,Contact_f3897ee7,4.0,Youtube; Wordpress; Facebook Advertiser; Salesforce; App Nexus; Stripe; Cloud Flare; Drift; Pardot; Google Tag Manager; Godaddy Nameserver; Mailgun; Dstillery; MediaMath; Ultipro; Twitter Button,2024-02-01 07:53,100.0,55.0,Company_f3897ee7,,100.0,10203327033,America/Chicago,Business Services,9.0,2007.0,,,Kansas,,Banking,Customer,200.0,Management Consulting,4.0,United States,Financial Services,2022-11-29 16:11:00,Company_fdc87b32,2025-02-18 10:15,2022,11,4,2022-11,Financial Services,Very Small,<$1M,North America,16,1,0,46080.0,Possibly an addition of 800 users as TAFS is recen...,,207.0,25.0,2025-05-31 09:49:00,Other,Sales Pipeline,28700923268,Commit,Direct Traffic,Associated_fdc87b32,Deal_3cf008ff,0.0,76800.0,0.6,Associated_fdc87b32,False,2025-02-14 09:17,False,46080.0,False,Deal_51cc9b41,76800.0,76800.0,1.0,2024-11-04 09:35:00,2025-02-19 06:27,Negotiation,Growth,2024,11,4,2025.0,5.0,2024-11,Large,10203327033
