Parent Company,CCaaS,Annual Revenue,Target Account,Associated Contact,Number of Form Submissions,Total Agents,Web Technologies,Close Date_x,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,Revenue range,# of Agents Contracted,Record ID_x,Time Zone,Primary Industry,Number of Pageviews,Primary Company,Year Founded,ICP,Industry group,Segmentation,LMS System,SymTrain Use Cases,Associated Company_x,BPO,SSO Application,State/Region,SymTrain Product,Contract End Date_x,SSO Implemented?,Consolidated Industry,Type,Number of Employees,BPO Program,Primary Sub-Industry,Number of Sessions,WFM,Country/Region,Industry,Create Date_x,Company name,Last Modified Date_x,BPO Program Tier,Create_Year_x,Create_Month_x,Create_Quarter_x,Create_YearMonth,Industry_Standardized,Company_Size_Category,Revenue_Category,Region,Technology_Count,Uses_Google_Tag_Manager,Is_BPO,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_y,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID_y,Forecast category,Original Traffic Source,Associated Company_y,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date_y,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date_y,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date_y,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type,Create_Year_y,Create_Month_y,Create_Quarter_y,Close_Year,Close_Month,YearMonth,Deal_Size_Category,comp_id,Target_Won
,,48072700.0,,Contact_440522cd,0.0,,Instagram; App Nexus; Taleo; Google Analytics; DoubleClick Advertiser; Google Tag Manager; Microsoft Office 365; MediaMath; DoubleClick Ads; Salesforce; Dstillery; Youtube; Success Factors; AppDynamics,2023-10-04 20:05,,304.0,Company_c043ff1d,Tier 1: Ideal Fit,,,25476599079,America/New_York,Insurance,0.0,,1937.0,Yes,,abm,,,,TTEC,,Ohio,,,,Insurance,Closed Lost,61432.0,,,0.0,,United States,Insurance,2022-08-11 15:04:00,Company_6e310aa8,2025-02-14 13:39,,2022,8,3,2022-08,Insurance,Unknown,$10M-$50M,North America,14,1,0,0.0,CLRU: Central Loss Reporting Unit,2157:25:01,,763.0,,2025-02-05 11:56:00,PAM,11090:37:07,,,,,Sales Pipeline,11579853598,Not forecasted,Offline Sources,Associated_6e310aa8,Deal_3d3dc242,,1.0,0.0,,,0.0,Associated_6e310aa8,False,,,2025-01-14 15:17,,2023-09-25,True,0.0,True,2024-02-29,Deal_9b721aaf,0.0,117:44:21,0.0,1879:53:43,0.0,,2023-01-04 11:51:00,27:14:27,,2025-02-05 11:57,544:29:48,Closed Lost,New,2023,1,1,2025.0,2.0,2023-01,Small,25476599079,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,0.0,Allstate - expansion to new LOB's,508:44:14,,158.0,,2024-09-23 14:51:00,Other,,,,,3288:29:03,Sales Pipeline,18729346199,Not forecasted,Offline Sources,Associated_141fa164,Deal_1255256f,,1.0,50000.0,,,0.0,Associated_141fa164,False,,,2024-09-18 16:30,,,True,0.0,True,,Deal_405f5552,50000.0,,50000.0,,0.0,,2024-04-18 09:38:00,,,2025-02-11 04:38,,Closed Lost,Growth,2024,4,2,2024.0,9.0,2024-04,Small,29828266075,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,0.0,,2569:54:20,,107.0,,2023-07-05 11:49:00,SymTrain EE name,,,,,,Sales Pipeline,12626572587,Not forecasted,Offline Sources,Associated_141fa164,Deal_b7ff96bb,,1.0,15000.0,,,0.0,Associated_141fa164,False,,,2023-06-15 14:09,,,True,0.0,True,,Deal_059c07a0,15000.0,,15000.0,,0.0,,2023-03-20 11:46:00,,,2025-02-11 04:38,,Closed Lost,Growth,2023,3,1,2023.0,7.0,2023-03,Small,29828266075,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,0.0,Gwen & Jacob are leading current Pilot for L&D on-...,,,128.0,,2022-12-20 11:11:00,SymTrain EE name,,,,,,Sales Pipeline,9817339733,Not forecasted,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,300000.0,,,0.0,Associated_141fa164,False,,,,,,True,0.0,True,,Deal_c22bf184,300000.0,,300000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-11 04:38,,Closed Lost,Growth,2022,8,3,2022.0,12.0,2022-08,Small,29828266075,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,30000.0,Conversion of Transaction based to User based rene...,,,128.0,,2022-12-20 11:11:00,SymTrain EE name,,2022-05-01,,,,Sales Pipeline,9816958792,Closed won,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,30000.0,,,1.0,Associated_141fa164,True,,2023-04-30,,12.0,,False,30000.0,True,,Deal_9c61a12e,30000.0,,30000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-11 04:38,,Closed Won,Renewal,2022,8,3,2022.0,12.0,2022-08,Large,29828266075,1
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,108000.0,Allstate renewal and expansion for Personal Sales ...,,,128.0,,2022-12-20 11:13:00,SymTrain EE name,,2020-04-01,,,,Sales Pipeline,9816996389,Closed won,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,108000.0,,,1.0,Associated_141fa164,True,,2021-04-30,,13.0,,False,108000.0,True,,Deal_903084e8,108000.0,,108000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-11 04:38,,Closed Won,Renewal,2022,8,3,2022.0,12.0,2022-08,Enterprise,29828266075,1
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,86500.0,Term renewal,,,128.0,,2022-12-20 11:23:00,SymTrain EE name,,2021-05-01,,,,Sales Pipeline,9816981925,Closed won,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,86500.0,,,1.0,Associated_141fa164,True,,2022-04-30,,12.0,,False,86500.0,True,,Deal_3dd34787,86500.0,,86500.0,,0.0,,2022-08-14 07:46:00,,,2025-02-11 04:38,,Closed Won,Renewal,2022,8,3,2022.0,12.0,2022-08,Enterprise,29828266075,1
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,0.0,HR Project to integrate Performance Based Assessme...,,,128.0,,2022-12-20 11:30:00,SymTrain EE name,,,,,,Sales Pipeline,9816968249,Not forecasted,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,120000.0,,,0.0,Associated_141fa164,False,,,,,,True,0.0,True,,Deal_61c9948d,120000.0,,120000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-11 04:38,,Closed Lost,Growth,2022,8,3,2022.0,12.0,2022-08,Small,29828266075,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,0.0,"3,500 Back Office Personnel re-skill in preparatio...",,,131.0,,2022-12-20 11:57:00,SymTrain EE name,,,,,,Sales Pipeline,9789682209,Not forecasted,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,200000.0,,,0.0,Associated_141fa164,False,,,,,,True,0.0,True,,Deal_c0486703,200000.0,,200000.0,,0.0,,2022-08-11 08:07:00,,,2025-02-11 04:38,,Closed Lost,Growth,2022,8,3,2022.0,12.0,2022-08,Small,29828266075,0
,,51412000.0,,Contact_265e453e,2.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; MediaMath; Salesforce; Dstillery; Success Factors,2022-08-11 08:08,10000.0,1379.0,Company_c3055c2c,Tier 1: Ideal Fit,,100.0,29828266075,America/Chicago,Insurance,10.0,,1931.0,Yes,,abm,,,,Concentrix; Qualfon,,Texas,,2023-04-30,,Insurance,Closed Lost,45780.0,,,3.0,Verint,United States,Insurance,2022-08-11 08:08:00,Company_141fa164,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,$50M-$100M,North America,8,1,0,35000.0,Stage 4 - IT Review Took Place & Site Visit Schedu...,,,131.0,,2022-12-20 11:58:00,SymTrain EE name,,2019-04-01,,,,Sales Pipeline,9789640630,Closed won,Offline Sources,Associated_141fa164,Deal_bb6f872e,,1.0,35000.0,,,1.0,Associated_141fa164,True,,2020-03-31,2024-08-23 15:03,12.0,,False,35000.0,True,,Deal_2cbc4682,35000.0,,35000.0,,0.0,,2022-08-11 08:01:00,,,2025-02-11 04:38,,Closed Won,New,2022,8,3,2022.0,12.0,2022-08,Large,29828266075,1
,,35596721.0,,Contact_a1e6d0a5,1.0,,Akamai; Drupal; Google Analytics; DoubleClick Ads; Google Tag Manager; flashtalking; MaxCDN; Omniture; Clicktale; MediaMath,,,914.0,Company_280308e0,Tier 1: Ideal Fit,,,10558847651,America/New_York,Insurance,1.0,,1912.0,Yes,,abm,,,,,,Massachusetts,,,,Insurance,Closed Lost,45000.0,,,1.0,Verint,United States,Insurance,2022-08-09 16:56:00,Company_e9ec1ccd,2025-02-14 13:39,,2022,8,3,2022-08,Insurance,Unknown,$10M-$50M,North America,10,1,0,0.0,POC for one of their CS Programs,00:02:24,,298.0,,2025-01-06 21:52:00,Event,,,,,,Sales Pipeline,18033106089,Not forecasted,Offline Sources,Associated_e9ec1ccd,Deal_3d3dc242,,1.0,24000.0,,,0.0,Associated_e9ec1ccd,False,,,2024-12-17 15:35,,,True,0.0,True,,Deal_e9ec1ccd,24000.0,,24000.0,,0.0,,2024-03-14 10:41:00,7164:08:12,,2025-01-06 21:53,,Closed Lost,New,2024,3,1,2025.0,1.0,2024-03,Small,10558847651,0
,,35596721.0,,Contact_a1e6d0a5,1.0,,Akamai; Drupal; Google Analytics; DoubleClick Ads; Google Tag Manager; flashtalking; MaxCDN; Omniture; Clicktale; MediaMath,,,914.0,Company_280308e0,Tier 1: Ideal Fit,,,10558847651,America/New_York,Insurance,1.0,,1912.0,Yes,,abm,,,,,,Massachusetts,,,,Insurance,Closed Lost,45000.0,,,1.0,Verint,United States,Insurance,2022-08-09 16:56:00,Company_e9ec1ccd,2025-02-14 13:39,,2022,8,3,2022-08,Insurance,Unknown,$10M-$50M,North America,10,1,0,0.0,,,,128.0,,2022-12-20 11:21:00,SymTrain EE name,,,,,,Sales Pipeline,9816953951,Not forecasted,Offline Sources,Associated_e9ec1ccd,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_e9ec1ccd,False,,,,,,True,0.0,True,,Deal_5ac68e62,24000.0,,24000.0,,0.0,,2022-08-14 07:46:00,,,2024-09-18 18:48,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,10558847651,0
Company_b255f891,,54571.0,,Contact_fa86746b,1.0,,Maxymiser; Wordpress; Google Analytics; F5 BIG-IP; DoubleClick Ads; Google Tag Manager; MaxCDN,2022-08-08 11:35,,752.0,Company_6ffaa3a2,Tier 2: Partial Fit,,,9338114710,America/Chicago,Insurance,29.0,,1853.0,,,abm,,,Company_6c0e7e2f,,,New York,,2022-05-03,,Insurance,Former Customer,1466.0,,"Flowers, Gifts & Specialty Stores",5.0,Verint,United States,Insurance,2022-08-08 11:24:00,Company_19d0e31a,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,<$1M,North America,7,1,0,0.0,Target Dec 10th Training Class (Sales & Service) -...,,,128.0,,2022-12-20 11:26:00,SymTrain EE name,,,,,,Sales Pipeline,9816958786,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,0.0,,,0.0,Associated_19d0e31a,False,,,,,,True,0.0,True,,Deal_09c8227a,0.0,,0.0,,0.0,,2022-08-14 07:46:00,,,2025-02-07 12:27,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,9338114710,0
Company_b255f891,,54571.0,,Contact_fa86746b,1.0,,Maxymiser; Wordpress; Google Analytics; F5 BIG-IP; DoubleClick Ads; Google Tag Manager; MaxCDN,2022-08-08 11:35,,752.0,Company_6ffaa3a2,Tier 2: Partial Fit,,,9338114710,America/Chicago,Insurance,29.0,,1853.0,,,abm,,,Company_6c0e7e2f,,,New York,,2022-05-03,,Insurance,Former Customer,1466.0,,"Flowers, Gifts & Specialty Stores",5.0,Verint,United States,Insurance,2022-08-08 11:24:00,Company_19d0e31a,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,<$1M,North America,7,1,0,0.0,Claims being added to Travelers Pilot - With effec...,,,128.0,,2022-12-20 11:27:00,SymTrain EE name,,2021-05-04,,,,Sales Pipeline,9817306700,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,50000.0,,,0.0,Associated_19d0e31a,False,,2022-05-03,,12.0,,True,0.0,True,,Deal_dabeadf9,50000.0,,50000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-07 12:27,,Closed Lost,Renewal,2022,8,3,2022.0,12.0,2022-08,Small,9338114710,0
Company_b255f891,,54571.0,,Contact_fa86746b,1.0,,Maxymiser; Wordpress; Google Analytics; F5 BIG-IP; DoubleClick Ads; Google Tag Manager; MaxCDN,2022-08-08 11:35,,752.0,Company_6ffaa3a2,Tier 2: Partial Fit,,,9338114710,America/Chicago,Insurance,29.0,,1853.0,,,abm,,,Company_6c0e7e2f,,,New York,,2022-05-03,,Insurance,Former Customer,1466.0,,"Flowers, Gifts & Specialty Stores",5.0,Verint,United States,Insurance,2022-08-08 11:24:00,Company_19d0e31a,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,<$1M,North America,7,1,0,30000.0,Quick Start project,,,128.0,,2022-12-20 11:44:00,SymTrain EE name,,2020-11-04,,,,Sales Pipeline,9816972342,Closed won,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,30000.0,,,1.0,Associated_19d0e31a,True,,2021-05-04,,6.0,,False,30000.0,True,,Deal_04795278,30000.0,,30000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-07 12:27,,Closed Won,New,2022,8,3,2022.0,12.0,2022-08,Large,9338114710,1
Company_b255f891,,54571.0,,Contact_fa86746b,1.0,,Maxymiser; Wordpress; Google Analytics; F5 BIG-IP; DoubleClick Ads; Google Tag Manager; MaxCDN,2022-08-08 11:35,,752.0,Company_6ffaa3a2,Tier 2: Partial Fit,,,9338114710,America/Chicago,Insurance,29.0,,1853.0,,,abm,,,Company_6c0e7e2f,,,New York,,2022-05-03,,Insurance,Former Customer,1466.0,,"Flowers, Gifts & Specialty Stores",5.0,Verint,United States,Insurance,2022-08-08 11:24:00,Company_19d0e31a,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,<$1M,North America,7,1,0,0.0,,,,128.0,,2022-12-20 11:52:00,SymTrain EE name,,,,,,Sales Pipeline,9816963432,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,50000.0,,,0.0,Associated_19d0e31a,False,,,,12.0,,True,0.0,True,,Deal_0cb85c24,50000.0,,50000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-07 12:27,,Closed Lost,Renewal,2022,8,3,2022.0,12.0,2022-08,Small,9338114710,0
Company_b255f891,,54571.0,,Contact_fa86746b,1.0,,Maxymiser; Wordpress; Google Analytics; F5 BIG-IP; DoubleClick Ads; Google Tag Manager; MaxCDN,2022-08-08 11:35,,752.0,Company_6ffaa3a2,Tier 2: Partial Fit,,,9338114710,America/Chicago,Insurance,29.0,,1853.0,,,abm,,,Company_6c0e7e2f,,,New York,,2022-05-03,,Insurance,Former Customer,1466.0,,"Flowers, Gifts & Specialty Stores",5.0,Verint,United States,Insurance,2022-08-08 11:24:00,Company_19d0e31a,2025-02-20 16:58,,2022,8,3,2022-08,Insurance,Unknown,<$1M,North America,7,1,0,0.0,Create a new renewal term,,,134.0,,2022-12-20 11:59:00,SymTrain EE name,,2022-08-01,,,,Sales Pipeline,9756567218,Closed won,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_19d0e31a,True,,2022-09-30,,2.0,,False,0.0,True,,Deal_1aed9ab2,0.0,,0.0,,0.0,,2022-08-08 11:35:00,,,2025-02-07 12:27,,Closed Won,New,2022,8,3,2022.0,12.0,2022-08,Small,9338114710,1
,Five9,6324473.0,,Contact_d05873cb,3.0,,App Nexus; Google Analytics; Hotjar; Google Tag Manager; Microsoft Office 365; Facebook Advertiser; Salesforce; Stripe; Marketo; Success Factors; Wix Stores; Wordpress; MaxCDN; Woo Commerce,,,340.0,Company_6bc9a9e1,,,,9366172846,America/Los_Angeles,Software,15.0,,2009.0,Yes,,ABM,,,,,,Nebraska,,,,Technology,Suspect,132032.0,,Customer Relationship Management (CRM) Software,9.0,,United States,Information Technology and Services,2022-08-12 03:53:00,Company_bedeba1d,2025-02-14 13:39,,2022,8,3,2022-08,Information Technology And Services,Unknown,$1M-$10M,North America,14,1,0,,,,,128.0,,2022-12-20 11:56:00,Other,,,,,,Sales Pipeline,9817334077,Not forecasted,Offline Sources,Associated_bedeba1d,Deal_72497bc0,,1.0,,,,0.0,Associated_bedeba1d,False,,,,,,True,,True,,Deal_745187c0,,,,,0.0,,2022-08-14 07:46:00,,,2024-12-16 13:35,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Unknown,9366172846,0
,,16389900.0,True,Contact_d623577e,81.0,,Incapsula; Wordpress; Google Analytics; Velaro; Visual Website Optimizer; OpenCart; Amazon Cloudfront; DoubleClick Ads; Google Tag Manager; Omniture; Optimizely; Cloud Flare,,,663.0,Company_d4edf529,Tier 1: Ideal Fit,,,9352811279,America/New_York,Software,1144.0,,1949.0,Yes,,abm,,,,ERC,,Georgia,,,,BPO,Prospect,240113.0,,Human Resources Software,319.0,Verint,United States,Human Resources,2022-08-10 04:48:00,Company_a771a5a3,2025-02-14 13:39,,2022,8,3,2022-08,Human Resources,Unknown,$10M-$50M,North America,12,1,0,0.0,"MyLife Advisors Division, 200/225 associates that ...",2812:54:42,,266.0,,2024-02-21 16:21:00,SymTrain EE name,,,,,,Sales Pipeline,13512856226,Not forecasted,Direct Traffic,Associated_a771a5a3,Deal_3d3dc242,,1.0,15000.0,,,0.0,Associated_a771a5a3,False,,,2024-01-02 16:46,,,True,0.0,True,,Deal_78b396f7,15000.0,,15000.0,,0.0,,2023-05-30 19:24:00,,,2024-12-18 14:33,,Closed Lost,New,2023,5,2,2024.0,2.0,2023-05,Small,9352811279,0
